individual_id,filename,captured_at,lat,lon,zone,image_url
WT-268,004866.jpg,2026-04-05 06:41:08,44.963711,136.012619,Sikhote-Alin Central,ml/datasets/processed/WT-268/004866.jpg
WT-268,004995.jpg,2026-04-07 18:01:56,44.872774,136.64327,Bikin Valley,ml/datasets/processed/WT-268/004995.jpg
WT-268,005000.jpg,2026-04-11 19:44:10,44.894649,136.480508,Bikin Valley,ml/datasets/processed/WT-268/005000.jpg
WT-268,005061.jpg,2026-04-15 02:52:25,44.5089,135.53699,Sikhote-Alin South,ml/datasets/processed/WT-268/005061.jpg
WT-268,005072.jpg,2026-04-18 06:13:44,44.625128,135.25438,Olga Reserve,ml/datasets/processed/WT-268/005072.jpg
WT-264,000083.jpg,2026-01-14 04:33:47,44.894149,135.284887,Bikin Valley,ml/datasets/processed/WT-264/000083.jpg
WT-264,000634.jpg,2026-01-16 16:03:23,45.693942,136.528271,Olga Reserve,ml/datasets/processed/WT-264/000634.jpg
WT-264,001168.jpg,2026-01-19 23:01:00,44.728464,135.879962,Bikin Valley,ml/datasets/processed/WT-264/001168.jpg
WT-264,001411.jpg,2026-01-22 11:20:02,45.911977,135.743612,Olga Reserve,ml/datasets/processed/WT-264/001411.jpg
WT-264,001419.jpg,2026-01-25 01:44:27,45.680337,136.680275,Sikhote-Alin South,ml/datasets/processed/WT-264/001419.jpg
WT-264,001486.jpg,2026-01-28 23:26:33,44.866089,136.733591,Olga Reserve,ml/datasets/processed/WT-264/001486.jpg
WT-264,001704.jpg,2026-02-01 20:14:06,45.276927,136.491065,Olga Reserve,ml/datasets/processed/WT-264/001704.jpg
WT-264,002276.jpg,2026-02-04 23:19:50,45.771003,136.733582,Sikhote-Alin Central,ml/datasets/processed/WT-264/002276.jpg
WT-264,002797.jpg,2026-02-08 17:38:03,45.609825,136.224105,Sikhote-Alin Central,ml/datasets/processed/WT-264/002797.jpg
WT-264,002883.jpg,2026-02-12 17:10:32,45.73882,137.163806,Sikhote-Alin North,ml/datasets/processed/WT-264/002883.jpg
WT-264,002950.jpg,2026-02-17 10:04:35,45.469218,135.487821,Bikin Valley,ml/datasets/processed/WT-264/002950.jpg
WT-264,003013.jpg,2026-02-21 16:36:56,45.48994,136.711742,Bikin Valley,ml/datasets/processed/WT-264/003013.jpg
WT-264,003018.jpg,2026-02-24 23:14:24,45.920285,136.109629,Sikhote-Alin Central,ml/datasets/processed/WT-264/003018.jpg
WT-264,003210.jpg,2026-02-28 14:00:28,46.022113,135.730225,Sikhote-Alin South,ml/datasets/processed/WT-264/003210.jpg
WT-264,003370.jpg,2026-03-04 03:12:43,44.949687,135.721676,Bikin Valley,ml/datasets/processed/WT-264/003370.jpg
WT-264,003496.jpg,2026-03-06 11:50:29,45.490627,136.277015,Olga Reserve,ml/datasets/processed/WT-264/003496.jpg
WT-264,003551.jpg,2026-03-09 11:22:01,44.728413,136.937783,Sikhote-Alin South,ml/datasets/processed/WT-264/003551.jpg
WT-264,003998.jpg,2026-03-11 19:12:46,46.020008,136.103416,Sikhote-Alin Central,ml/datasets/processed/WT-264/003998.jpg
WT-264,004107.jpg,2026-03-14 22:57:10,46.479551,135.256041,Sikhote-Alin Central,ml/datasets/processed/WT-264/004107.jpg
WT-264,004182.jpg,2026-03-17 15:08:08,45.399465,135.871442,Sikhote-Alin North,ml/datasets/processed/WT-264/004182.jpg
WT-264,004504.jpg,2026-03-23 15:30:32,45.37814,137.484894,Sikhote-Alin Central,ml/datasets/processed/WT-264/004504.jpg
WT-264,004634.jpg,2026-03-27 09:28:48,45.878267,137.152622,Olga Reserve,ml/datasets/processed/WT-264/004634.jpg
WT-264,004816.jpg,2026-03-31 23:12:32,45.765541,135.414954,Sikhote-Alin Central,ml/datasets/processed/WT-264/004816.jpg
WT-264,004950.jpg,2026-04-04 17:00:48,46.110881,136.425186,Olga Reserve,ml/datasets/processed/WT-264/004950.jpg
WT-264,004963.jpg,2026-04-06 22:04:28,45.06217,136.346921,Sikhote-Alin South,ml/datasets/processed/WT-264/004963.jpg
WT-264,005047.jpg,2026-04-10 23:02:55,45.645471,137.380993,Olga Reserve,ml/datasets/processed/WT-264/005047.jpg
WT-244,000015.jpg,2026-01-09 11:10:38,46.000188,136.028991,Sikhote-Alin North,ml/datasets/processed/WT-244/000015.jpg
WT-244,000042.jpg,2026-01-13 09:54:18,44.753776,137.165197,Sikhote-Alin Central,ml/datasets/processed/WT-244/000042.jpg
WT-244,000252.jpg,2026-01-15 21:19:44,44.792487,135.805242,Sikhote-Alin Central,ml/datasets/processed/WT-244/000252.jpg
WT-244,000299.jpg,2026-01-18 12:09:46,45.478917,136.443564,Sikhote-Alin South,ml/datasets/processed/WT-244/000299.jpg
WT-244,000360.jpg,2026-01-20 00:00:51,45.755626,135.937931,Sikhote-Alin North,ml/datasets/processed/WT-244/000360.jpg
WT-244,000468.jpg,2026-01-21 13:55:25,44.68619,136.289034,Sikhote-Alin South,ml/datasets/processed/WT-244/000468.jpg
WT-244,000782.jpg,2026-01-23 01:10:54,45.889407,137.193293,Bikin Valley,ml/datasets/processed/WT-244/000782.jpg
WT-244,001116.jpg,2026-01-26 04:25:58,44.504946,136.935338,Sikhote-Alin North,ml/datasets/processed/WT-244/001116.jpg
WT-244,001183.jpg,2026-01-28 12:50:58,45.961864,136.146123,Sikhote-Alin South,ml/datasets/processed/WT-244/001183.jpg
WT-244,001483.jpg,2026-01-31 19:28:50,45.295432,137.420321,Sikhote-Alin Central,ml/datasets/processed/WT-244/001483.jpg
WT-244,001990.jpg,2026-02-02 08:17:12,45.48943,135.807163,Sikhote-Alin South,ml/datasets/processed/WT-244/001990.jpg
WT-244,002339.jpg,2026-02-04 09:44:36,45.632284,136.213345,Sikhote-Alin South,ml/datasets/processed/WT-244/002339.jpg
WT-244,002353.jpg,2026-02-07 17:33:21,46.288309,136.905635,Sikhote-Alin North,ml/datasets/processed/WT-244/002353.jpg
WT-244,002708.jpg,2026-02-11 06:24:33,45.419164,135.310593,Sikhote-Alin Central,ml/datasets/processed/WT-244/002708.jpg
WT-244,003014.jpg,2026-02-14 12:38:49,45.382572,135.00169,Bikin Valley,ml/datasets/processed/WT-244/003014.jpg
WT-244,003088.jpg,2026-02-17 09:14:15,44.763826,136.624993,Sikhote-Alin Central,ml/datasets/processed/WT-244/003088.jpg
WT-244,003284.jpg,2026-02-20 22:46:23,46.248847,137.191488,Sikhote-Alin North,ml/datasets/processed/WT-244/003284.jpg
WT-244,003811.jpg,2026-02-23 04:35:35,45.243688,137.259501,Sikhote-Alin Central,ml/datasets/processed/WT-244/003811.jpg
WT-244,003870.jpg,2026-02-25 07:04:44,44.603575,136.564011,Sikhote-Alin Central,ml/datasets/processed/WT-244/003870.jpg
WT-244,004084.jpg,2026-02-27 13:27:46,44.690367,135.533553,Sikhote-Alin North,ml/datasets/processed/WT-244/004084.jpg
WT-244,004354.jpg,2026-03-02 05:38:23,44.7654,135.565477,Bikin Valley,ml/datasets/processed/WT-244/004354.jpg
WT-244,004577.jpg,2026-03-05 20:31:24,46.134218,137.470387,Bikin Valley,ml/datasets/processed/WT-244/004577.jpg
WT-244,004630.jpg,2026-03-08 11:03:04,45.888062,136.194251,Sikhote-Alin Central,ml/datasets/processed/WT-244/004630.jpg
WT-267,000167.jpg,2026-01-27 11:16:34,45.235123,135.748138,Bikin Valley,ml/datasets/processed/WT-267/000167.jpg
WT-267,001023.jpg,2026-01-29 12:29:25,46.046921,136.882895,Sikhote-Alin Central,ml/datasets/processed/WT-267/001023.jpg
WT-267,001470.jpg,2026-01-31 05:09:26,44.636823,136.408228,Olga Reserve,ml/datasets/processed/WT-267/001470.jpg
WT-267,001706.jpg,2026-02-01 18:06:35,45.80004,136.100249,Sikhote-Alin Central,ml/datasets/processed/WT-267/001706.jpg
WT-267,001934.jpg,2026-02-03 20:00:44,45.32342,136.716415,Sikhote-Alin Central,ml/datasets/processed/WT-267/001934.jpg
WT-267,002302.jpg,2026-02-05 21:39:05,44.673376,135.251163,Sikhote-Alin North,ml/datasets/processed/WT-267/002302.jpg
WT-267,002450.jpg,2026-02-07 16:14:22,46.426497,135.786259,Sikhote-Alin Central,ml/datasets/processed/WT-267/002450.jpg
WT-267,002471.jpg,2026-02-09 15:59:27,44.995573,136.611551,Sikhote-Alin Central,ml/datasets/processed/WT-267/002471.jpg
WT-267,002512.jpg,2026-02-11 03:05:30,45.715186,136.947424,Sikhote-Alin North,ml/datasets/processed/WT-267/002512.jpg
WT-267,002706.jpg,2026-02-13 04:10:46,46.195784,136.646013,Sikhote-Alin South,ml/datasets/processed/WT-267/002706.jpg
WT-267,002787.jpg,2026-02-15 19:05:56,44.877293,135.979378,Sikhote-Alin North,ml/datasets/processed/WT-267/002787.jpg
WT-267,002855.jpg,2026-02-19 01:44:21,46.067603,136.984445,Sikhote-Alin Central,ml/datasets/processed/WT-267/002855.jpg
WT-267,002932.jpg,2026-02-21 02:06:07,45.499165,136.484824,Olga Reserve,ml/datasets/processed/WT-267/002932.jpg
WT-267,002964.jpg,2026-02-23 10:56:30,46.277449,135.030168,Sikhote-Alin South,ml/datasets/processed/WT-267/002964.jpg
WT-267,003580.jpg,2026-02-26 03:41:48,46.221628,136.420951,Sikhote-Alin South,ml/datasets/processed/WT-267/003580.jpg
WT-267,003679.jpg,2026-02-28 08:40:02,45.592712,135.431926,Bikin Valley,ml/datasets/processed/WT-267/003679.jpg
WT-267,004342.jpg,2026-03-03 20:53:22,44.533379,135.168831,Sikhote-Alin South,ml/datasets/processed/WT-267/004342.jpg
WT-267,004677.jpg,2026-03-05 21:19:48,44.931486,137.306448,Bikin Valley,ml/datasets/processed/WT-267/004677.jpg
WT-267,004729.jpg,2026-03-07 06:16:54,45.502098,136.03858,Bikin Valley,ml/datasets/processed/WT-267/004729.jpg
WT-267,004768.jpg,2026-03-09 13:52:33,44.664856,136.341412,Olga Reserve,ml/datasets/processed/WT-267/004768.jpg
WT-267,004872.jpg,2026-03-12 02:28:53,44.658043,137.302312,Sikhote-Alin Central,ml/datasets/processed/WT-267/004872.jpg
WT-267,004883.jpg,2026-03-14 16:48:18,45.57278,135.976829,Sikhote-Alin North,ml/datasets/processed/WT-267/004883.jpg
WT-267,004934.jpg,2026-03-16 18:43:44,46.406856,135.596593,Sikhote-Alin Central,ml/datasets/processed/WT-267/004934.jpg
WT-238,000031.jpg,2026-01-12 09:30:46,44.731973,136.530742,Sikhote-Alin North,ml/datasets/processed/WT-238/000031.jpg
WT-238,000319.jpg,2026-01-17 16:12:58,45.981316,135.298608,Sikhote-Alin Central,ml/datasets/processed/WT-238/000319.jpg
WT-238,000323.jpg,2026-01-24 10:43:35,45.902999,135.409582,Sikhote-Alin South,ml/datasets/processed/WT-238/000323.jpg
WT-238,000514.jpg,2026-01-28 22:25:49,45.941531,135.417407,Sikhote-Alin Central,ml/datasets/processed/WT-238/000514.jpg
WT-238,001276.jpg,2026-02-03 10:57:51,45.999553,137.18365,Sikhote-Alin North,ml/datasets/processed/WT-238/001276.jpg
WT-238,001391.jpg,2026-02-09 04:16:45,46.114216,135.679951,Sikhote-Alin North,ml/datasets/processed/WT-238/001391.jpg
WT-238,001449.jpg,2026-02-14 16:58:46,45.025899,137.437626,Sikhote-Alin North,ml/datasets/processed/WT-238/001449.jpg
WT-238,001610.jpg,2026-02-19 13:39:37,44.610878,137.148399,Sikhote-Alin Central,ml/datasets/processed/WT-238/001610.jpg
WT-238,001799.jpg,2026-02-25 06:54:39,45.235376,135.63779,Sikhote-Alin North,ml/datasets/processed/WT-238/001799.jpg
WT-238,002249.jpg,2026-03-03 19:28:57,44.730667,136.85195,Sikhote-Alin North,ml/datasets/processed/WT-238/002249.jpg
WT-238,002329.jpg,2026-03-08 20:44:11,44.588076,137.157321,Sikhote-Alin Central,ml/datasets/processed/WT-238/002329.jpg
WT-238,002532.jpg,2026-03-15 04:49:14,46.340453,135.447402,Sikhote-Alin North,ml/datasets/processed/WT-238/002532.jpg
WT-238,002957.jpg,2026-03-21 02:08:18,45.60573,137.284869,Bikin Valley,ml/datasets/processed/WT-238/002957.jpg
WT-238,003226.jpg,2026-03-26 20:55:35,46.33171,135.799838,Sikhote-Alin North,ml/datasets/processed/WT-238/003226.jpg
WT-238,003611.jpg,2026-04-02 02:13:12,45.643072,135.298502,Sikhote-Alin North,ml/datasets/processed/WT-238/003611.jpg
WT-238,004087.jpg,2026-04-08 08:01:05,46.462828,137.385199,Sikhote-Alin North,ml/datasets/processed/WT-238/004087.jpg
WT-238,004240.jpg,2026-04-15 04:11:12,46.253982,137.165081,Sikhote-Alin South,ml/datasets/processed/WT-238/004240.jpg
WT-238,004269.jpg,2026-04-20 10:59:50,44.515938,135.501678,Olga Reserve,ml/datasets/processed/WT-238/004269.jpg
WT-238,004283.jpg,2026-04-26 22:37:04,46.069014,136.84894,Sikhote-Alin Central,ml/datasets/processed/WT-238/004283.jpg
WT-238,004355.jpg,2026-05-01 17:28:16,45.486721,136.931533,Sikhote-Alin Central,ml/datasets/processed/WT-238/004355.jpg
WT-238,004727.jpg,2026-05-07 15:17:18,45.964927,136.366398,Sikhote-Alin Central,ml/datasets/processed/WT-238/004727.jpg
WT-238,005132.jpg,2026-05-14 06:51:44,44.547821,136.353863,Sikhote-Alin North,ml/datasets/processed/WT-238/005132.jpg
WT-055,000129.jpg,2026-01-25 07:46:15,45.814608,137.122515,Sikhote-Alin South,ml/datasets/processed/WT-055/000129.jpg
WT-055,000716.jpg,2026-01-28 00:18:09,44.976335,136.230072,Sikhote-Alin North,ml/datasets/processed/WT-055/000716.jpg
WT-055,000811.jpg,2026-01-30 12:59:05,46.445118,135.355934,Sikhote-Alin South,ml/datasets/processed/WT-055/000811.jpg
WT-055,000834.jpg,2026-02-02 20:42:55,46.294575,136.299398,Sikhote-Alin South,ml/datasets/processed/WT-055/000834.jpg
WT-055,001212.jpg,2026-02-05 17:45:24,45.416916,136.869748,Olga Reserve,ml/datasets/processed/WT-055/001212.jpg
WT-055,001378.jpg,2026-02-08 01:19:03,46.139926,135.187076,Olga Reserve,ml/datasets/processed/WT-055/001378.jpg
WT-055,001681.jpg,2026-02-10 06:32:25,44.624566,136.65611,Sikhote-Alin Central,ml/datasets/processed/WT-055/001681.jpg
WT-055,001701.jpg,2026-02-12 07:45:55,45.130018,137.002042,Sikhote-Alin South,ml/datasets/processed/WT-055/001701.jpg
WT-055,001771.jpg,2026-02-14 20:55:36,45.136115,135.67989,Sikhote-Alin North,ml/datasets/processed/WT-055/001771.jpg
WT-055,002075.jpg,2026-02-17 05:35:22,46.040293,135.272432,Sikhote-Alin North,ml/datasets/processed/WT-055/002075.jpg
WT-055,002523.jpg,2026-02-19 02:34:26,44.82875,136.165138,Bikin Valley,ml/datasets/processed/WT-055/002523.jpg
WT-055,002628.jpg,2026-02-21 14:11:58,46.040673,136.129793,Bikin Valley,ml/datasets/processed/WT-055/002628.jpg
WT-055,002632.jpg,2026-02-24 01:13:32,45.030016,135.299784,Sikhote-Alin Central,ml/datasets/processed/WT-055/002632.jpg
WT-055,003151.jpg,2026-02-26 06:25:55,45.90941,136.508256,Sikhote-Alin Central,ml/datasets/processed/WT-055/003151.jpg
WT-055,003429.jpg,2026-02-27 17:11:25,46.17185,135.819484,Sikhote-Alin North,ml/datasets/processed/WT-055/003429.jpg
WT-055,003771.jpg,2026-03-01 06:39:35,45.292489,135.122377,Sikhote-Alin South,ml/datasets/processed/WT-055/003771.jpg
WT-055,004128.jpg,2026-03-01 11:56:58,45.020334,137.476692,Sikhote-Alin North,ml/datasets/processed/WT-055/004128.jpg
WT-055,004162.jpg,2026-03-04 19:35:55,45.611908,136.375302,Sikhote-Alin North,ml/datasets/processed/WT-055/004162.jpg
WT-055,004261.jpg,2026-03-06 09:57:29,45.424086,137.009742,Sikhote-Alin Central,ml/datasets/processed/WT-055/004261.jpg
WT-055,004408.jpg,2026-03-08 14:25:50,46.06192,135.55572,Sikhote-Alin Central,ml/datasets/processed/WT-055/004408.jpg
WT-055,004476.jpg,2026-03-10 18:42:50,46.147347,135.930599,Sikhote-Alin North,ml/datasets/processed/WT-055/004476.jpg
WT-055,004741.jpg,2026-03-12 07:33:09,46.125494,135.0545,Sikhote-Alin North,ml/datasets/processed/WT-055/004741.jpg
WT-097,000044.jpg,2026-01-18 08:12:35,45.386863,135.321979,Sikhote-Alin South,ml/datasets/processed/WT-097/000044.jpg
WT-097,000127.jpg,2026-01-25 03:39:33,44.601275,137.310329,Bikin Valley,ml/datasets/processed/WT-097/000127.jpg
WT-097,000906.jpg,2026-01-31 22:13:37,46.143371,135.987497,Sikhote-Alin North,ml/datasets/processed/WT-097/000906.jpg
WT-097,000983.jpg,2026-02-05 23:44:34,45.207887,137.270761,Sikhote-Alin South,ml/datasets/processed/WT-097/000983.jpg
WT-097,001258.jpg,2026-02-12 02:17:23,45.059709,137.208559,Sikhote-Alin North,ml/datasets/processed/WT-097/001258.jpg
WT-097,001272.jpg,2026-02-16 23:23:04,45.794557,136.247229,Olga Reserve,ml/datasets/processed/WT-097/001272.jpg
WT-097,001316.jpg,2026-02-21 22:43:50,45.458062,135.219304,Bikin Valley,ml/datasets/processed/WT-097/001316.jpg
WT-097,002442.jpg,2026-02-27 20:39:44,46.269305,136.314535,Olga Reserve,ml/datasets/processed/WT-097/002442.jpg
WT-097,002760.jpg,2026-03-05 19:48:39,46.089692,137.473509,Sikhote-Alin South,ml/datasets/processed/WT-097/002760.jpg
WT-097,002792.jpg,2026-03-10 05:23:26,45.188068,136.414128,Sikhote-Alin South,ml/datasets/processed/WT-097/002792.jpg
WT-097,002893.jpg,2026-03-15 23:45:36,45.276763,135.44954,Sikhote-Alin South,ml/datasets/processed/WT-097/002893.jpg
WT-097,003162.jpg,2026-03-21 11:02:30,46.121379,135.702332,Bikin Valley,ml/datasets/processed/WT-097/003162.jpg
WT-097,003782.jpg,2026-03-26 23:20:00,45.558865,136.917105,Sikhote-Alin Central,ml/datasets/processed/WT-097/003782.jpg
WT-097,003783.jpg,2026-04-01 21:35:15,45.813729,135.666318,Sikhote-Alin North,ml/datasets/processed/WT-097/003783.jpg
WT-097,003842.jpg,2026-04-07 10:58:16,46.028099,137.369506,Olga Reserve,ml/datasets/processed/WT-097/003842.jpg
WT-097,003881.jpg,2026-04-13 18:43:05,45.209609,137.098056,Sikhote-Alin Central,ml/datasets/processed/WT-097/003881.jpg
WT-097,004382.jpg,2026-04-18 08:41:23,44.852201,136.481299,Sikhote-Alin South,ml/datasets/processed/WT-097/004382.jpg
WT-097,004555.jpg,2026-04-24 02:46:32,45.901122,137.368897,Olga Reserve,ml/datasets/processed/WT-097/004555.jpg
WT-097,004616.jpg,2026-04-29 15:20:50,44.784205,137.370921,Bikin Valley,ml/datasets/processed/WT-097/004616.jpg
WT-097,004744.jpg,2026-05-04 19:54:41,44.575927,135.14042,Olga Reserve,ml/datasets/processed/WT-097/004744.jpg
WT-097,004843.jpg,2026-05-10 07:49:13,44.937618,136.316121,Sikhote-Alin North,ml/datasets/processed/WT-097/004843.jpg
WT-097,004893.jpg,2026-05-15 11:04:11,46.112891,135.851898,Sikhote-Alin Central,ml/datasets/processed/WT-097/004893.jpg
WT-100,000645.jpg,2026-01-24 01:54:41,44.795424,136.761741,Sikhote-Alin Central,ml/datasets/processed/WT-100/000645.jpg
WT-100,000723.jpg,2026-01-26 12:35:19,46.221339,137.401397,Sikhote-Alin South,ml/datasets/processed/WT-100/000723.jpg
WT-100,000924.jpg,2026-01-27 10:09:46,45.909076,136.655349,Olga Reserve,ml/datasets/processed/WT-100/000924.jpg
WT-100,001477.jpg,2026-01-30 03:20:44,44.772903,135.39376,Bikin Valley,ml/datasets/processed/WT-100/001477.jpg
WT-100,001950.jpg,2026-02-01 17:30:26,46.083685,137.401655,Sikhote-Alin South,ml/datasets/processed/WT-100/001950.jpg
WT-100,002023.jpg,2026-02-04 19:30:04,45.887121,137.322113,Sikhote-Alin South,ml/datasets/processed/WT-100/002023.jpg
WT-100,002027.jpg,2026-02-08 16:31:33,44.946474,136.472375,Sikhote-Alin Central,ml/datasets/processed/WT-100/002027.jpg
WT-100,002065.jpg,2026-02-10 02:30:14,45.089035,135.444271,Sikhote-Alin North,ml/datasets/processed/WT-100/002065.jpg
WT-100,002584.jpg,2026-02-13 03:08:19,46.397576,137.371745,Bikin Valley,ml/datasets/processed/WT-100/002584.jpg
WT-100,002683.jpg,2026-02-16 01:55:03,45.634966,135.455204,Sikhote-Alin South,ml/datasets/processed/WT-100/002683.jpg
WT-100,002862.jpg,2026-02-17 08:23:06,46.342076,137.418829,Sikhote-Alin Central,ml/datasets/processed/WT-100/002862.jpg
WT-100,003052.jpg,2026-02-19 09:04:03,45.49237,135.827921,Sikhote-Alin North,ml/datasets/processed/WT-100/003052.jpg
WT-100,003251.jpg,2026-02-21 08:43:34,44.975992,137.455949,Sikhote-Alin Central,ml/datasets/processed/WT-100/003251.jpg
WT-100,003303.jpg,2026-02-22 10:08:52,46.143324,136.675061,Sikhote-Alin South,ml/datasets/processed/WT-100/003303.jpg
WT-100,003484.jpg,2026-02-23 07:17:01,45.39326,135.663031,Sikhote-Alin Central,ml/datasets/processed/WT-100/003484.jpg
WT-100,003507.jpg,2026-02-25 07:32:46,46.07404,136.801034,Sikhote-Alin North,ml/datasets/processed/WT-100/003507.jpg
WT-100,004207.jpg,2026-02-26 22:38:26,45.271874,136.831461,Sikhote-Alin Central,ml/datasets/processed/WT-100/004207.jpg
WT-100,004643.jpg,2026-03-01 19:00:40,45.257425,136.36506,Sikhote-Alin North,ml/datasets/processed/WT-100/004643.jpg
WT-100,004650.jpg,2026-03-03 11:44:11,46.157614,136.971825,Olga Reserve,ml/datasets/processed/WT-100/004650.jpg
WT-100,005085.jpg,2026-03-05 02:31:34,44.825313,135.184273,Sikhote-Alin North,ml/datasets/processed/WT-100/005085.jpg
WT-100,005137.jpg,2026-03-06 11:25:55,45.089817,135.796792,Sikhote-Alin North,ml/datasets/processed/WT-100/005137.jpg
WT-256,000300.jpg,2026-01-08 16:23:52,44.650005,137.354585,Sikhote-Alin North,ml/datasets/processed/WT-256/000300.jpg
WT-256,000852.jpg,2026-01-11 18:46:09,45.175901,137.46319,Bikin Valley,ml/datasets/processed/WT-256/000852.jpg
WT-256,001130.jpg,2026-01-14 22:32:58,45.80727,136.518294,Bikin Valley,ml/datasets/processed/WT-256/001130.jpg
WT-256,001140.jpg,2026-01-17 14:14:15,44.814208,135.253145,Sikhote-Alin Central,ml/datasets/processed/WT-256/001140.jpg
WT-256,001291.jpg,2026-01-21 16:04:00,45.608225,137.313934,Olga Reserve,ml/datasets/processed/WT-256/001291.jpg
WT-256,001504.jpg,2026-01-24 22:07:10,45.03053,135.703808,Sikhote-Alin Central,ml/datasets/processed/WT-256/001504.jpg
WT-256,001896.jpg,2026-01-28 20:45:37,45.599325,136.227371,Sikhote-Alin North,ml/datasets/processed/WT-256/001896.jpg
WT-256,002370.jpg,2026-02-01 15:05:16,45.221658,136.069015,Sikhote-Alin South,ml/datasets/processed/WT-256/002370.jpg
WT-256,002456.jpg,2026-02-05 10:26:22,45.460657,135.242467,Sikhote-Alin Central,ml/datasets/processed/WT-256/002456.jpg
WT-256,002564.jpg,2026-02-07 22:12:42,44.841664,135.729529,Sikhote-Alin North,ml/datasets/processed/WT-256/002564.jpg
WT-256,002784.jpg,2026-02-10 22:48:58,46.069753,136.177361,Sikhote-Alin South,ml/datasets/processed/WT-256/002784.jpg
WT-256,003462.jpg,2026-02-14 09:00:20,44.682274,136.360315,Sikhote-Alin Central,ml/datasets/processed/WT-256/003462.jpg
WT-256,003523.jpg,2026-02-17 06:28:12,44.873166,135.111542,Bikin Valley,ml/datasets/processed/WT-256/003523.jpg
WT-256,003586.jpg,2026-02-21 03:12:54,45.430116,135.565606,Sikhote-Alin South,ml/datasets/processed/WT-256/003586.jpg
WT-256,003688.jpg,2026-02-24 03:11:03,45.892942,135.241757,Sikhote-Alin South,ml/datasets/processed/WT-256/003688.jpg
WT-256,003970.jpg,2026-02-27 08:13:13,46.11636,136.034967,Olga Reserve,ml/datasets/processed/WT-256/003970.jpg
WT-256,004456.jpg,2026-03-02 17:52:23,45.274212,136.306456,Olga Reserve,ml/datasets/processed/WT-256/004456.jpg
WT-256,004707.jpg,2026-03-06 08:35:13,45.874136,137.340904,Olga Reserve,ml/datasets/processed/WT-256/004707.jpg
WT-256,004937.jpg,2026-03-10 07:27:52,44.65791,137.256943,Sikhote-Alin North,ml/datasets/processed/WT-256/004937.jpg
WT-256,004946.jpg,2026-03-13 03:20:37,45.504203,137.251138,Olga Reserve,ml/datasets/processed/WT-256/004946.jpg
WT-175,000529.jpg,2026-02-12 07:34:26,46.398123,135.417912,Sikhote-Alin Central,ml/datasets/processed/WT-175/000529.jpg
WT-175,001243.jpg,2026-02-14 15:58:43,46.116921,135.315465,Bikin Valley,ml/datasets/processed/WT-175/001243.jpg
WT-175,001259.jpg,2026-02-18 04:34:41,44.903839,137.05641,Sikhote-Alin Central,ml/datasets/processed/WT-175/001259.jpg
WT-175,001359.jpg,2026-02-21 06:46:26,46.168216,135.644716,Sikhote-Alin North,ml/datasets/processed/WT-175/001359.jpg
WT-175,001412.jpg,2026-02-24 15:13:29,45.604108,137.14156,Olga Reserve,ml/datasets/processed/WT-175/001412.jpg
WT-175,001666.jpg,2026-02-27 16:31:01,45.416314,137.183666,Olga Reserve,ml/datasets/processed/WT-175/001666.jpg
WT-175,001824.jpg,2026-03-01 05:41:20,44.725038,135.374106,Olga Reserve,ml/datasets/processed/WT-175/001824.jpg
WT-175,002067.jpg,2026-03-03 04:31:05,45.675868,136.895943,Sikhote-Alin North,ml/datasets/processed/WT-175/002067.jpg
WT-175,002120.jpg,2026-03-06 13:55:15,44.701981,135.715232,Olga Reserve,ml/datasets/processed/WT-175/002120.jpg
WT-175,002210.jpg,2026-03-08 18:15:27,46.260272,137.194734,Sikhote-Alin South,ml/datasets/processed/WT-175/002210.jpg
WT-175,002316.jpg,2026-03-10 18:02:27,45.717924,135.093664,Sikhote-Alin South,ml/datasets/processed/WT-175/002316.jpg
WT-175,002703.jpg,2026-03-13 21:11:01,45.305948,136.545611,Bikin Valley,ml/datasets/processed/WT-175/002703.jpg
WT-175,002886.jpg,2026-03-17 21:33:50,45.162988,135.593948,Bikin Valley,ml/datasets/processed/WT-175/002886.jpg
WT-175,003021.jpg,2026-03-20 20:13:41,46.34167,137.242578,Sikhote-Alin North,ml/datasets/processed/WT-175/003021.jpg
WT-175,003396.jpg,2026-03-22 18:43:46,45.121899,137.107116,Sikhote-Alin North,ml/datasets/processed/WT-175/003396.jpg
WT-175,003612.jpg,2026-03-26 10:17:50,46.444993,135.569894,Sikhote-Alin South,ml/datasets/processed/WT-175/003612.jpg
WT-175,004086.jpg,2026-03-29 18:23:33,46.151647,135.67355,Bikin Valley,ml/datasets/processed/WT-175/004086.jpg
WT-175,004358.jpg,2026-04-01 05:36:56,45.709958,135.223217,Bikin Valley,ml/datasets/processed/WT-175/004358.jpg
WT-175,004522.jpg,2026-04-04 03:17:34,45.98189,136.898733,Sikhote-Alin South,ml/datasets/processed/WT-175/004522.jpg
WT-175,004602.jpg,2026-04-07 23:50:41,46.142035,136.288174,Sikhote-Alin Central,ml/datasets/processed/WT-175/004602.jpg
WT-003,000222.jpg,2026-01-07 20:48:17,46.202591,137.198331,Sikhote-Alin North,ml/datasets/processed/WT-003/000222.jpg
WT-003,000303.jpg,2026-01-11 02:17:07,44.847475,137.187951,Sikhote-Alin Central,ml/datasets/processed/WT-003/000303.jpg
WT-003,000316.jpg,2026-01-14 14:46:04,45.412897,137.295078,Sikhote-Alin Central,ml/datasets/processed/WT-003/000316.jpg
